plate,numinSet,sample,Run,fullnum,ICP.run,WR.run,WR.plate,ICP.plate,ICP.runnum,isIBM,pedigree,znum,PlotID,pop,SampleWeight,B11,Na23,Mg25,Al27,P31,S34,K39,Ca43,Mn55,Fe57,Co59,Ni60,Cu65,Zn66,As75,Se82,Rb85,Sr88,Mo98,Cd111
56,24,10PU0763,27,2904,5,10,2,8,348,NA,(B73×Ky21)S5 Sib,Z014E0019,10PU0763,14,163.903,5.019703632,4.749003842,1127.939001,0.935978762,3258.914565,989.8992836,3899.058383,46.74765028,7.285813796,17.51387943,0.001405011,0.176597984,1.094691634,20.21144758,0.024476896,1.784985592,0.650138558,0.139565678,0.296170085,0.062611864
4,107,10PU4260,109,109,1,1,4,4,109,NA,Ky21,Z027E0154,10PU4260,27,246.562,3.586524372,3.014162606,1261.559668,0.517755879,3276.717082,900.3570571,3841.431467,129.4948682,4.092154673,13.80946311,0.000752411,0.08398686,3.818551651,22.79385847,0.01395457,3.274377617,1.334493676,0.49976076,0.368924684,0.06254487
19,2,10PU1454,13,964,2,4,1,7,334,NA,Mo17,Z027E0282,10PU1454,27,225.04,4.757481066,2.220930989,1405.005643,1.914465374,3843.718377,1239.406317,4487.790881,25.4581822,8.717527226,23.77514112,0.001413762,0.109497809,2.494667027,28.6612522,0.013530834,0.981360265,0.344752528,0.064711744,0.639887605,0.062528911
9,154,10PU0818,164,484,1,2,3,9,484,NA,(B73×Ky21)S5 Sib,Z014E0034,10PU0818,14,271.16,3.853161,2.866781305,1475.577385,0.818333495,3081.511417,1106.947904,4058.732549,69.5882901,2.978238227,16.03667204,0.000695974,0.175029195,1.381879947,15.73242524,0.013192987,1.119825416,0.307203171,0.268519596,0.282669995,0.062527758
18,215,10PU0786,229,859,2,3,6,6,229,NA,(B73×Ky21)S5 Sib,Z014E0042,10PU0786,14,178.1,4.710610942,5.653954716,1361.510908,0.793088161,3750.001798,1277.470614,5511.83609,96.59693114,7.159304451,16.37382276,0.001097149,0.194637388,2.228379295,22.10953313,0.010388958,1.487498867,0.710321769,0.281098825,0.273803097,0.062515641
56,45,10PU1521,50,2927,5,10,2,8,371,MO035,IBM,Z017E0024,10PU1521,17,92.49,7.62239404,8.143767243,1042.82416,1.356866878,3890.709075,1535.102893,6958.549464,91.34916592,4.912130315,18.62555239,0.002263333,0.081386919,1.755613412,18.78783354,0.045421859,1.835973002,0.470170468,0.263193606,0.68618997,0.062419525
13,8,10PU4063,6,636,2,3,1,1,6,NA,N28Ht,Z027E0177,10PU4063,27,170.407,4.318142765,4.313452772,1507.726111,0.892925557,3841.629385,1043.357632,3951.539708,60.28768619,5.219811585,19.94190209,0.001523102,0.694588413,1.542123108,35.24502307,0.012959424,0.760828845,1.026813097,0.139489618,0.234490077,0.062359455
61,66,10PU1444,74,3272,6,11,1,1,74,MO369,IBM,Z017E0089,10PU1444,17,292.25,3.064245734,0.848658397,1157.0991,0.66900632,3090.410162,1045.252016,4057.581669,51.67836513,6.08667409,20.13590637,0.000958395,0.118261096,2.629002274,20.44785317,0.011352953,1.234085963,0.521625701,0.079565488,0.67725652,0.062179836
14,18,10PU0669,20,650,2,3,2,2,20,NA,(B73×Ky21)S5 Sib,Z014E0051,10PU0669,14,281.012,3.897880718,3.111890899,1103.349302,0.471396277,3114.439452,1160.528252,3313.847615,29.08506153,3.120381552,16.25091588,0.000798109,0.17735551,0.923303659,19.59398855,0.010915945,1.09579297,0.532129938,0.081593452,0.354058965,0.062101153
11,223,10PU0845,248,568,1,2,5,11,568,NA,(B73×Ky21)S5 Sib,Z014E0115,10PU0845,14,222.186,3.542614685,6.852461353,1173.611449,1.268618843,3294.678911,1158.681195,4808.820542,97.59158661,5.166304179,19.26750575,0.001568797,0.284788685,2.728548837,24.0700348,0.01787152,1.018445193,0.706468884,0.393005072,0.371715334,0.061828765
83,257,10PU1514,289,4450,7,14,5,11,610,MO284,IBM,Z017E0059,10PU1514,17,192.478,4.484259358,1.742605484,1187.375275,1.712988778,3706.024103,1174.902544,6014.901205,66.09748709,4.605498073,23.1602945,0.001971122,0.175373324,3.10285346,24.54753346,0.02443696,1.347068528,0.408342299,0.112346491,0.586394996,0.061697895
16,109,10PU1456,122,752,2,3,4,4,122,MO066,IBM,Z017E0042,10PU1456,17,275.927,4.33599952,3.769054657,1138.402413,0.459094402,3323.847798,1219.77232,4300.425632,69.50886755,4.232456701,23.7689526,0.001092754,0.262985757,2.145279325,24.78822587,0.014961457,0.94502407,0.347906011,0.17265385,0.377465888,0.061582796
56,17,10PU4138,19,2896,5,10,2,8,340,NA,MoG,Z027E0170,10PU4138,27,144.448,8.811524866,5.334532263,1134.55473,0.910950015,4015.682681,1512.661318,4872.382168,83.76323918,5.903466752,23.77208655,0.004246191,0.200234005,1.339004681,30.03731563,0.027628507,2.217624246,2.040493918,0.171706525,0.242579048,0.061490145
46,107,10PU4260,109,2344,4,8,4,10,430,NA,Ky21,Z027E0154,10PU4260,27,253.769,3.559182374,1.852050738,1447.457429,0.484704098,3575.351676,1086.656207,4485.508518,116.14295,6.40495755,17.54175669,0.000992824,0.096402466,4.162948182,25.14769833,0.01557929,2.445909524,1.421314912,0.180956712,0.384761582,0.061311215
61,35,10PU4028,29,3227,6,11,1,1,29,NA,A682,Z027E0023,10PU4028,27,228.976,3.683186288,1.175213045,1257.104094,0.386296867,3282.854444,1068.320255,3991.960196,49.52226536,5.534962399,22.68998381,0.015605545,0.264713291,2.945161237,26.15414991,0.013354166,1.58660919,0.736974858,0.066051058,0.344863519,0.061134771
43,8,10PU1349,6,2241,4,8,1,7,327,MO114,IBM,Z017E0118,10PU1349,17,298.899,3.887750802,3.967402744,1169.901746,0.493714865,2928.887592,1039.734093,3548.248994,21.69357096,4.881247454,25.8583266,0.001444455,0.356350592,1.156748435,25.87610634,0.014229777,0.986871947,0.256365192,0.057130147,0.222884005,0.060980155
58,175,10PU4213,194,3071,5,10,4,10,515,NA,Oh43,Z027E0226,10PU4213,27,241.431,4.977833468,6.803314197,1483.408855,0.976984122,2813.566738,1143.162999,3632.992762,35.47965633,6.27390833,20.33136002,0.001696294,0.279774917,1.626717506,26.7735911,0.016042792,1.948760805,2.409636594,0.093620426,0.365735501,0.060877319
64,169,10PU1324,200,3398,6,11,4,4,200,MO118,IBM,Z017E0120,10PU1324,17,260.714,4.070370648,1.812666963,1240.168122,0.673859422,3009.327761,1123.567232,3104.794782,56.84294312,5.8691223,21.29486711,0.001122851,0.256520415,1.249785129,25.57676041,0.010999092,1.490848814,0.588212766,0.09691444,0.237349009,0.06087374
82,183,10PU1439,212,4373,7,14,4,10,533,MO218,IBM,Z017E0153,10PU1439,17,237.483,3.863709942,1.494025115,1134.110532,0.819342164,3302.501388,1002.161332,3587.735382,52.17912179,6.821714669,22.8938335,0.001789874,0.226016598,1.889058088,22.00790429,0.016331619,1.035403017,0.574396872,0.075432623,0.325343051,0.060738155
57,127,10PU0687,140,3017,5,10,3,9,461,NA,(B73×Ky21)S5 Sib,Z014E0148,10PU0687,14,134.422,5.465997214,5.495746212,1155.622048,0.735709305,4097.017364,1139.977551,5630.500589,61.19616629,6.888141875,22.9441223,0.002003561,0.150923219,3.494668302,30.3442971,0.027972276,2.19357821,0.551656265,0.150587945,0.450543969,0.060491767
67,31,10PU1493,34,3553,6,12,1,7,355,MO229,IBM,Z017E0157,10PU1493,17,225.767,3.203193833,1.504226318,1008.806145,1.250642182,3026.530125,949.8096981,4036.460981,34.69602306,3.119805767,18.94645386,0.001349843,0.192362152,1.875314545,22.57113834,0.01003272,1.061748301,0.326388616,0.058407039,0.333729469,0.060361708
73,34,10PU0874,30,3870,7,13,1,1,30,NA,(B73×Ky21)S5 Sib,Z014E0185,10PU0874,14,247.388,4.421483155,0.853191558,1386.4924,0.412078283,3517.198486,1113.412284,3607.650401,77.68026936,7.168629384,18.28965885,0.001114211,0.253623186,1.919930584,18.5375706,0.017245057,1.228572831,0.44715503,0.083738319,0.301170337,0.060353274
86,44,10PU3977,49,4531,8,15,2,2,49,NA,Tzi8,Z027E0259,10PU3977,27,217.2,4.382062347,2.026392338,1570.39818,0.81928861,3598.302683,1109.455089,3809.914231,62.71423223,5.174734958,15.11708428,0.001379142,0.175691182,1.742131241,28.04963829,0.020263839,1.238789478,1.979273497,0.0756419,0.338350178,0.060349366
56,87,10PU1447,97,2974,5,10,2,8,418,MO286,IBM,Z017E0172,10PU1447,17,234.194,4.978797678,4.098721192,1217.019778,0.706715013,3021.916795,1140.669125,3669.818642,37.32626966,3.581227832,23.47175947,0.001424025,0.089987773,1.030436738,22.21777521,0.017841066,1.398620894,0.357353931,0.092756486,0.455356266,0.060215009
58,109,10PU1456,122,2999,5,10,4,10,443,MO066,IBM,Z017E0042,10PU1456,17,167.253,5.842421934,10.08785804,1090.624972,1.345975949,3678.526011,1293.514935,4156.987171,66.87652605,6.227356884,23.49115918,0.001680793,0.262943088,2.707493005,32.0276285,0.023284736,1.140866478,0.636239561,0.136040132,0.412140372,0.060109499
43,93,10PU1342,104,2339,4,8,1,7,425,MO021,IBM,Z017E0011,10PU1342,17,227.227,3.729434048,2.673410733,1191.044087,0.680415888,3254.729428,1136.155933,4073.484353,47.97250192,4.265914084,20.38818456,0.001238553,0.127635268,1.696125866,20.66813814,0.018911972,0.751801804,0.415280306,0.115160434,0.30341773,0.060081134
41,194,10PU1402,216,2130,4,7,5,5,216,MO017,IBM,Z017E0010,10PU1402,17,202.899,4.317979687,3.099362759,1281.875145,1.061096554,3336.162714,1102.56798,4022.337218,61.87619169,4.538085701,25.95332257,0.001869319,0.111744756,3.010898503,26.28859871,0.01891757,1.297151892,0.337482464,0.25899947,0.218127093,0.060013967
45,165,10PU1354,184,2419,4,8,3,9,505,MO099,IBM,Z017E0113,10PU1354,17,276.471,3.815519851,2.318102372,1182.028716,0.611887618,3151.981821,1026.097033,3609.368281,60.55242867,5.423866766,14.12141938,0.00104454,0.167586247,1.494467453,17.20150394,0.013132318,0.910649393,0.717777523,0.149244527,0.321539245,0.059717016
83,227,10PU1399,253,4414,7,14,5,11,574,MO007,IBM,Z017E0003,10PU1399,17,259.615,4.338706098,1.14210425,1131.437028,6.44654438,3077.306488,952.3503209,3958.92638,36.06993764,5.334753175,17.83075604,0.001488018,0.309471223,1.121488829,20.07816649,0.016789334,1.566338116,0.339116812,0.047887721,0.446313917,0.059579998
36,206,10PU1351,239,1832,3,6,6,12,560,MO057,IBM,Z017E0036,10PU1351,17,257.93,4.766943744,3.271424277,1153.547832,0.725432296,2991.048907,1070.782112,4291.330434,113.1730073,8.005205454,20.24485424,0.001257307,0.11236092,2.499090224,19.84176387,0.013288597,1.098836784,0.456394862,0.373067198,0.193734898,0.059553565
53,193,10PU1458,215,2771,5,9,5,5,215,MO046,IBM,Z017E0030,10PU1458,17,165.334,5.461937002,3.440665871,1173.64207,1.012001429,3586.54624,1186.81289,5520.998759,35.104784,4.566168749,26.54375196,0.001556722,0.068748366,2.392517502,26.62578485,0.024306805,1.865123893,0.618729636,0.105946912,0.440642704,0.059411855
45,135,10PU1478,150,2385,4,8,3,9,471,MO268,IBM,Z017E0166,10PU1478,17,275.851,4.049516664,2.79380129,1142.715642,0.857471379,2931.228324,1084.255777,3559.040288,57.5751076,4.412664275,18.85876872,0.001262453,0.064167909,1.306354344,21.82137726,0.014084204,0.97212667,0.330905219,0.142922444,0.317374424,0.059226353
58,118,10PU4111,132,3009,5,10,4,10,453,NA,CML323,Z027E0091,10PU4111,27,263.526,4.280399743,4.229619497,1317.470134,0.631543836,3737.357644,1203.725856,4030.140257,57.50051161,5.689551995,22.74775654,0.002357309,0.296646828,0.648654457,23.06546748,0.013872129,3.500975636,0.91207848,0.09152831,0.091619558,0.059186643
45,124,10PU1376,144,2379,4,8,3,9,465,MO074,IBM,Z017E0044,10PU1376,17,245.982,4.224355115,2.876397417,1269.970646,0.732961639,3324.459836,1109.065371,4599.801695,68.47941637,6.986807453,21.5677521,0.001080348,0.394844911,3.33008167,20.82097419,0.016395995,0.773515808,0.477084954,0.140617904,0.512170061,0.059177928
76,111,10PU1329,124,3964,7,13,4,4,124,NA,Mo17,Z027E0282,10PU1329,27,215.67,5.074072129,1.388623765,1482.95525,0.754389582,3970.674558,1262.427309,5549.023056,25.22323122,8.786731919,24.64068271,0.001921142,0.104419806,2.798275737,28.04219142,0.01814084,1.207044571,0.642390862,0.015099159,0.562920912,0.059036777
84,210,10PU4176,235,4396,7,14,6,12,556,NA,A661,Z027E0020,10PU4176,27,238.12,3.196691994,1.900275966,1396.427783,0.67449231,3060.98562,1169.920312,4063.447853,25.72762275,5.192966901,18.85013992,0.001618022,0.536559579,2.087997329,22.78398406,0.015948759,1.367836233,1.070364,0.019310037,0.357817186,0.058908281
32,82,10PU0805,84,1677,3,6,2,8,405,NA,(B73×Ky21)S5 Sib,Z014E0032,10PU0805,14,278.419,4.665494718,3.008891397,1290.196553,0.568432172,3482.991704,1174.554692,4254.482655,68.38566982,4.937820117,18.48247637,0.000969595,0.080374568,3.766048321,20.56224065,0.008523745,1.005103238,0.465704313,0.178055564,0.314629913,0.058842497
72,203,10PU4205,226,3745,6,12,6,12,547,NA,Oh40B,Z027E0225,10PU4205,27,252.065,5.53591593,2.746346577,1355.136102,1.50184903,3638.482234,1265.076531,4742.883521,56.4309323,6.231356188,26.41371056,0.00252948,0.123893982,3.922084619,27.81631687,0.010948904,2.819031302,1.562716526,0.072675606,0.744527461,0.058711427
81,153,10PU0806,165,4326,7,14,3,9,486,NA,(B73×Ky21)S5 Sib,Z014E0186,10PU0806,14,273.094,2.945988436,0.719611242,1259.285755,0.652247322,2570.72693,1118.643293,3641.896786,47.93285091,3.621533108,22.33502228,0.00161173,0.423608808,1.634395207,23.53954164,0.014802678,1.201698861,0.417700839,0.140441931,0.428618142,0.058561628
5,218,10PU4166,243,243,1,1,5,5,243,NA,Mo17,Z027E0282,10PU4166,27,330.826,4.485317333,2.188841167,1271.564387,0.683975435,2859.677147,1015.05492,3632.275062,70.49459297,7.262589894,24.07752988,0.001114196,0.150283368,2.495194272,24.15233292,0.009070998,1.631349431,0.881880211,0.373965602,0.298287967,0.058376859
64,184,10PU1324,210,3408,6,11,4,4,210,MO118,IBM,Z017E0120,10PU1324,17,356.298,4.034975204,1.178976139,1316.04794,0.476779181,3180.485668,1130.846951,2970.867266,57.67472189,5.186712698,24.23492282,0.000883572,0.257560092,1.740005436,26.7899924,0.013668225,1.297551899,0.566371707,0.091162709,0.249038695,0.058363695
56,48,10PU0868,54,2931,5,10,2,8,375,NA,(B73×Ky21)S5 Sib,Z014E0165,10PU0868,14,252.505,4.029777499,3.309205615,1206.39812,0.584973744,2849.5363,923.2671897,3410.983702,40.83504502,4.487931493,17.25801707,0.00111659,0.214311258,1.338578713,23.94115952,0.016023913,1.187820823,0.381498523,0.092068248,0.394853178,0.058282441
39,133,10PU0663,148,2062,4,7,3,3,148,NA,(B73×Ky21)S5 Sib,Z014E0162,10PU0663,14,280.154,5.888722302,2.484814129,1185.147903,0.644671804,2880.699975,1180.019791,4220.888147,63.83043231,2.902573909,18.56419637,0.001292799,0.299480994,3.171482453,23.95442994,0.014200923,1.349091479,0.405167286,0.178876883,0.711620774,0.058262801
45,101,10PU1376,116,2351,4,8,3,9,437,MO074,IBM,Z017E0044,10PU1376,17,297.554,3.922890346,2.333525953,1203.466576,0.535947534,3121.90819,986.4952494,4461.192976,35.46829904,5.661180601,24.84874734,0.001240085,0.349194761,2.63258485,22.25756984,0.013846182,1.000998675,0.433940484,0.074652816,0.496694233,0.058164624
11,193,10PU1458,215,535,1,2,5,11,535,MO046,IBM,Z017E0030,10PU1458,17,171.01,4.284132755,7.6220443,1150.764174,1.0259955,3423.467069,1128.346784,5148.742567,43.28429448,4.02455344,23.69643684,0.001690926,0.077935263,2.430695571,24.60943236,0.021911669,0.962833584,0.534983657,0.15097771,0.395443366,0.05794272
31,35,10PU1323,29,1622,3,6,1,7,350,MO381,IBM,Z017E0200,10PU1323,17,214.083,4.288187585,4.198359109,1363.587246,0.706382217,3381.669474,1341.952997,4897.956992,47.57474102,5.453263041,25.21568318,0.000792478,0.106078632,2.909160519,29.10478699,0.006225437,1.490266095,0.808015956,0.162872849,0.42008406,0.057305035
76,169,10PU1431,200,4040,7,13,4,4,200,MO016,IBM,Z017E0009,10PU1431,17,267.7,5.111614684,0.985516432,1309.6149,0.794480027,3706.891408,1248.758065,5308.238989,28.51572687,5.552699848,27.52955264,0.001400717,0.056803278,3.287199494,25.47679874,0.017325534,1.278101107,0.396323395,0.01634839,0.404300597,0.057151913
10,140,10PU3995,156,476,1,2,4,10,476,NA,Mo17,Z027E0282,10PU3995,27,208.544,3.701468603,4.42985007,1339.981307,1.317129492,3249.518104,1251.430358,4577.249356,97.94355524,8.575791027,23.33077031,0.001202462,0.178964693,2.176081869,27.09005417,0.015632539,1.474109648,0.968067815,0.527697118,0.40772121,0.057118599
86,45,10PU1483,50,4532,8,15,2,2,50,NA,Mo17,Z027E0282,10PU1483,27,322.171,5.735172504,1.873652547,1215.229333,0.611068129,2651.806359,1037.956914,3797.724968,22.0665798,5.324795521,21.40000147,0.001039013,0.099928517,1.724777708,21.12178345,0.014580528,0.83145557,0.30595557,0.028485438,0.562197717,0.057068705
34,114,10PU1329,127,1720,3,6,4,10,448,NA,Mo17,Z027E0282,10PU1329,27,231.658,5.025622749,3.661218937,1411.847378,0.772890636,3909.060217,1142.059444,5180.924046,51.3559239,9.050799157,22.81733968,0.001841177,0.145281459,2.748631361,27.54435536,0.016837808,1.317634631,0.778921562,0.252652841,0.460413911,0.057012737
10,149,10PU3995,169,489,1,2,4,10,489,NA,Mo17,Z027E0282,10PU3995,27,267.058,3.555060315,3.057865197,937.1303722,0.955048804,2426.859755,904.2618743,3648.584637,110.0261493,4.843669098,18.06604624,0.001134977,0.16394468,2.3071334,21.46431208,0.01421817,1.032261368,0.892792889,0.565709628,0.317270295,0.056866943
48,213,10PU1398,232,2467,4,8,6,12,553,MO380,IBM,Z017E0199,10PU1398,17,281.311,4.086585505,1.993106007,1445.465227,0.622995068,3237.789999,1312.719114,4711.955941,73.48859759,7.927860092,22.96992623,0.001274504,0.174297851,2.755443279,26.08805464,0.014134541,0.921066693,0.313218362,0.235223715,0.427000765,0.056834596
85,29,10PU1340,36,4518,8,15,1,1,36,MO379,IBM,Z017E0091,10PU1340,17,394.399,4.659264016,0.925303769,1122.563951,0.380188902,2372.464588,1026.916968,3401.342037,27.54266659,4.974553434,18.07246079,0.000929006,0.242230493,1.479874755,24.77761945,0.010416,0.680049698,0.279524734,0.03910334,0.242436556,0.056055055
85,34,10PU0840,30,4512,8,15,1,1,30,NA,(B73×Ky21)S5 Sib,Z014E0183,10PU0840,14,122.246,5.562113448,2.568986129,1120.739808,0.961268494,3477.323076,1493.007097,6228.012732,88.77942148,5.185193412,19.60100739,0.001821031,0.341666823,2.911450793,24.85311437,0.02893216,2.185028195,0.520523181,0.147590276,0.324255768,0.05602434
43,29,10PU1540,36,2271,4,8,1,7,357,MO325,IBM,Z017E0073,10PU1540,17,196.52,4.371199287,6.401101085,1570.110484,0.961945299,3872.300527,1412.02448,5806.708286,72.74174522,7.698778347,24.52467491,0.001261534,0.123907292,2.029269884,31.53417409,0.020286035,1.07467645,0.322553328,0.134521154,0.936808552,0.055770987
78,239,10PU4033,256,4096,7,13,6,6,256,NA,B75,Z027E0042,10PU4033,27,203.361,4.580591187,1.321745243,1557.818707,0.734725109,3570.84501,1405.779002,4164.413428,29.3564061,5.815513844,23.39915282,0.001669995,0.2215433,1.034707862,28.41406943,0.019039024,1.650691597,0.890187795,0.018681568,0.345333642,0.055613686
22,149,10PU4251,169,1120,2,4,4,10,490,NA,Ki21,Z027E0150,10PU4251,27,269.898,3.929348422,2.219676138,1300.720178,0.6274884,3179.373321,1024.303345,4209.62339,57.35099017,6.04709298,19.95744062,0.001129509,0.108209244,3.223315236,28.14047061,0.006325097,1.260174085,1.123071995,0.152251724,0.327881941,0.055526414
73,29,10PU1505,36,3876,7,13,1,1,36,NA,Mo17,Z027E0282,10PU1505,27,281.499,4.090847218,0.751860552,1140.391794,0.685000629,3459.373749,936.1236603,4380.12512,29.67602864,4.273393163,22.78160219,0.001617026,0.065373473,2.178171869,21.75430551,0.01810752,2.031536775,0.34974933,0.031963527,0.700279013,0.055346148
6,274,10PU4204,304,304,1,1,6,6,304,NA,SC213R,Z027E0242,10PU4204,27,196.494,5.635514455,5.16702406,1171.993193,1.295833701,3087.341025,1060.557797,3524.876055,71.06662993,6.599220891,15.85796412,0.001466593,0.260645713,2.110253954,18.54331319,0.017734553,1.013255101,0.944382268,0.331235938,0.366021057,0.055249857
74,46,10PU4140,52,3892,7,13,2,2,52,NA,Mo17,Z027E0282,10PU4140,27,255.651,4.72765297,1.213905951,1330.77345,0.579260236,3532.865165,1055.801524,4289.39388,24.57588098,9.108485442,21.29594265,0.001425214,0.199548773,2.08354529,24.68718874,0.01506538,1.065188438,0.988517078,0.011654221,0.366106434,0.055192593
83,288,10PU1514,308,4469,7,14,5,11,629,MO284,IBM,Z017E0059,10PU1514,17,154.067,5.649228076,2.233614422,1082.103536,1.492321711,3726.270377,1268.589411,6114.428253,62.46139069,3.742534236,21.60260542,0.002329598,0.20455036,3.255646846,23.53131496,0.026986847,2.001966156,0.455473249,0.089929667,0.640475042,0.055016064
14,74,10PU1447,93,723,2,3,2,2,93,MO286,IBM,Z017E0172,10PU1447,17,200.857,4.252663418,4.966236927,1192.073836,0.615211239,2946.773265,1049.383944,3942.963449,37.62277655,3.543526128,22.07053164,0.001201073,0.091809234,1.211992686,21.41018444,0.020968854,1.463809342,0.344497127,0.118101271,0.428297066,0.054887746
53,224,10PU1458,249,2805,5,9,5,5,249,MO046,IBM,Z017E0030,10PU1458,17,143.666,5.945217305,6.324231377,1357.879222,1.055888095,4119.775865,1686.641937,7535.75431,43.28998352,6.016786059,25.53160304,0.001764464,0.09351408,2.305172709,30.81389449,0.026607995,1.654439376,1.201800003,0.112814664,0.436458065,0.054876738
47,199,10PU4166,222,2457,4,8,5,11,543,NA,Mo17,Z027E0282,10PU4166,27,271.623,3.914469395,3.321460161,1138.837786,0.705971462,3217.26979,989.9674141,4018.163398,73.49131356,7.050641857,22.3501163,0.001159014,0.138975138,1.923140404,23.78021894,0.014109773,0.641824643,0.934525024,0.210692033,0.298506555,0.054633644
81,167,10PU4112,186,4347,7,14,3,9,507,NA,Mo45,Z027E0167,10PU4112,27,150.142,4.986912003,1.908474987,1263.110689,0.984637909,2963.543844,1203.966935,3408.242973,57.07460725,5.811263846,22.50621534,0.00241805,0.520855892,1.622231265,26.86648312,0.025889683,0.981424995,0.823284354,0.095398842,0.313524957,0.054600243
3,101,10PU1376,116,116,1,1,3,3,116,MO074,IBM,Z017E0044,10PU1376,17,243.358,3.531817847,3.390553271,1307.820947,0.738500356,3548.350426,1108.022197,5293.990976,127.1069279,6.556501594,21.56057525,0.001176026,0.344335296,3.105702885,21.14751679,0.018252628,1.688099744,0.398629872,0.444472857,0.565454739,0.05439065
27,123,10PU1341,145,1417,3,5,3,3,145,MO338,IBM,Z017E0188,10PU1341,17,191.738,4.010358125,3.252852149,1090.141231,0.780079776,3300.23678,1175.884116,5251.480099,84.13066917,4.723035837,29.6078454,0.001504578,0.3040323,2.681321171,24.43340317,0.043216533,1.478855833,0.429388009,0.267938663,0.470064559,0.054302743
31,34,10PU0874,30,1623,3,6,1,7,351,NA,(B73×Ky21)S5 Sib,Z014E0185,10PU0874,14,267.342,4.512985214,3.293311623,1260.898473,0.421609558,3350.618637,1075.362623,3391.808202,84.20733238,6.112599919,16.17803626,0.000529617,0.302982577,2.243215922,21.73620701,0.00719099,1.048148572,0.410847503,0.166625956,0.339639691,0.054237513
74,10,10PU1501,4,3844,7,13,2,2,4,MO154,IBM,Z017E0130,10PU1501,17,235.423,3.281665688,0.723600798,1090.473869,0.443558452,3224.137842,1144.920758,4002.130842,34.80568343,5.044559478,20.12131706,0.001622912,0.192435287,4.273138203,23.03948049,0.018087699,0.725571959,0.240575001,0.022974469,0.482059302,0.054123005
67,30,10PU1345,35,3554,6,12,1,7,356,MO305,IBM,Z017E0178,10PU1345,17,144.57,3.706629473,1.839425904,1146.162393,0.931461509,3829.944592,1332.197178,5412.846257,53.79996772,7.309881167,28.02468692,0.001524316,0.26806662,1.488881328,37.28183437,0.014032539,1.176268929,0.47242547,0.074282404,0.449425697,0.05407029
39,158,10PU0661,176,2090,4,7,3,3,176,NA,(B73×Ky21)S5 Sib,Z014E0178,10PU0661,14,237.074,4.634845962,3.253251493,1445.29757,0.737790378,3574.755602,1107.014292,3677.448028,53.98567461,5.380538067,17.6597721,0.001069922,0.259895543,2.433973279,24.0298861,0.015357985,1.383587267,0.590068814,0.114039843,0.452830876,0.053615504
14,46,10PU1443,52,682,2,3,2,2,52,MO030,IBM,Z017E0019,10PU1443,17,216.37,4.698805258,3.006763469,1162.151397,0.616497566,3181.952834,1110.013458,4563.590689,63.09138348,5.409408412,22.2749261,0.001471902,0.295246913,2.375391312,34.85103682,0.011975562,0.878035632,0.629561836,0.168605991,0.676088016,0.053587335
86,22,10PU1461,25,4507,8,15,2,2,25,MO120,IBM,Z017E0121,10PU1461,17,249.59,5.121223645,1.270416677,1169.211394,0.746693348,2469.849206,1066.705522,4308.883946,31.00338618,6.010880523,26.14325211,0.001133396,0.164131413,1.617941063,22.04828578,0.014669067,1.071857211,0.445262099,0.040502291,0.348088142,0.053569296
19,32,10PU1515,33,984,2,4,1,7,354,MO048,IBM,Z017E0031,10PU1515,17,165.096,4.341816702,6.092172328,1103.449032,0.751640621,3816.141891,1118.014617,4966.627927,81.28798662,5.238251664,21.3644239,0.001573637,0.20209791,1.535020731,22.62360054,0.021700384,1.756037387,0.296852078,0.20479101,0.709327465,0.053521918
22,179,10PU1352,189,1140,2,4,4,10,510,MO186,IBM,Z017E0143,10PU1352,17,284.628,4.821292589,2.613101287,1437.503264,0.720427688,3540.64662,1264.625416,3859.720581,56.89771757,5.290526584,24.69667077,0.001121992,0.21597995,1.658043326,21.89084259,0.017089731,0.9634344,0.896794231,0.165634444,0.428727642,0.053451217
14,15,10PU0669,17,647,2,3,2,2,17,NA,(B73×Ky21)S5 Sib,Z014E0051,10PU0669,14,262.582,4.000514128,2.155581253,1137.219306,0.506513375,2966.231395,1135.266028,3218.569069,36.00338221,3.247571662,16.3620756,0.001031544,0.168686803,0.77264164,20.11529238,0.012535089,1.265548695,0.529490408,0.096491484,0.344826567,0.053185083
59,222,10PU4236,247,3124,5,10,5,11,568,NA,A239,Z027E0007,10PU4236,27,248.581,4.430445611,4.42816534,1300.170239,1.021465939,3408.332551,1072.876977,3691.808164,46.97937915,7.303359362,23.13383727,0.002727223,0.107358163,2.019314727,25.29597199,0.016610869,3.687694794,1.369327731,0.102905587,0.474895622,0.053124916
86,55,10PU4103,60,4542,8,15,2,2,60,NA,33-16,Z027E0003,10PU4103,27,128.969,4.85887415,3.028306115,1355.967466,0.95480178,4138.655251,1284.129025,5921.597662,118.9607604,6.023809905,25.9891882,0.00278506,0.744043462,4.371130991,25.65393883,0.026484437,2.07172495,1.898600241,0.171566702,0.274445303,0.053033225
