plate,numinSet,sample,Run,fullnum,ICP.run,WR.run,WR.plate,ICP.plate,ICP.runnum,isIBM,pedigree,znum,entity_id,pop,SampleWeight,B11,Na23,Mg25,Al27,P31,S34,K39,Ca43,Mn55,Fe57,Co59,Ni60,Cu65,Zn66,As75,Se82,Rb85,Sr88,Mo98,Cd111
14,82,1361,84,714,2,3,2,2,84,NA,Mo17,Z027E0282,09IN1361,27,322,4.196308887,2.707516804,1263.587373,0.467355015,3709.392612,1060.888067,3655.864569,34.98914489,6.439911654,20.17650355,0.001301991,0.076534963,2.508107782,21.61894574,0.011124382,1.630399556,2.56600161,0.100629755,0.367172031,0.027575399
21,164,4935,183,1134,2,4,3,9,504,NA,M162W,Z027E0160,09IN4935,27,235.134,4.148259591,2.480741344,1561.947246,0.488955612,4122.949164,1293.561045,4462.124749,54.88008818,6.355072633,32.2492363,0.001442491,0.370994889,3.080195074,28.30282667,0.008299208,0.982321719,1.054078931,0.135187004,0.338033805,0.027549598
80,85,1331,95,4256,7,14,2,8,416,MO338,IBM,Z017E0188,09IN1331,17,259.518,3.317479938,0.978842831,1017.264715,0.618148393,2208.589789,882.7738897,3923.2142,34.47725572,4.300442556,21.13967827,0.00204467,0.130875822,1.779822575,18.2841715,0.014218187,1.865583506,2.555335387,0.043575484,0.455714946,0.027499654
65,228,4861,254,3452,6,11,5,5,254,NA,DE811,Z027E0114,09IN4861,27,337.943,3.909215485,0.861331342,1317.376816,0.548308929,3888.793111,1110.167503,3578.360746,22.92539097,4.215133097,17.90793067,0.000920769,0.479928301,1.204487128,18.64992268,0.013179256,0.918849608,1.293988617,0.032987163,0.114572547,0.0274576
42,209,5117,236,2150,4,7,6,6,236,NA,A641,Z027E0017,09IN5117,27,179.499,4.459928257,4.505871113,1443.962467,1.18878597,4088.266314,1140.636039,4282.079686,85.45451714,6.020665229,24.33435531,0.001455415,0.250758954,2.027401264,20.27258174,0.021989832,1.166775412,1.926558921,0.272061734,0.190416857,0.027444927
58,115,1520,128,3005,5,10,4,10,449,MO304,IBM,Z017E0177,09IN1520,17,346.232,4.435570314,3.99621868,1267.658121,0.502588899,3199.181721,966.1241774,3725.987407,44.40176011,4.953214449,24.56859563,0.001063998,0.115183547,1.246359224,19.64424029,0.011812612,4.068447562,1.522877892,0.075534046,0.445875001,0.027444786
42,211,1512,234,2148,4,7,6,6,234,MO076,IBM,Z017E0046,09IN1512,17,189.032,5.59228777,3.811755555,1055.624931,1.247738261,3178.217366,1377.558917,6660.050722,91.03484582,3.505782341,18.46336942,0.001297404,0.127224575,1.772859445,18.03120157,0.020931187,1.876367615,3.405647169,0.334782648,0.366198064,0.027381284
69,159,1397,177,3696,6,12,3,9,498,MO279,IBM,Z017E0171,09IN1397,17,448.545,3.29383192,0.608265192,1196.547276,0.464078808,3400.567713,842.8982061,3662.489102,33.21122353,4.020905704,17.22413479,0.000842229,0.184178116,1.323959663,15.44472246,0.008268402,0.906177726,1.471123,0.048991008,0.227441351,0.027354763
51,125,1324,143,2699,5,9,3,3,143,MO270,IBM,Z017E0167,09IN1324,17,231.737,4.600197877,3.989352209,1304.519291,0.911192851,3142.303609,1270.904944,5282.00178,49.51080009,4.709925603,22.22026909,0.002436376,0.43159153,1.55472164,22.18181774,0.017135874,0.943860626,3.928931411,0.093952283,0.261868581,0.027344378
51,99,1416,118,2674,5,9,3,3,118,MO328,IBM,Z017E0075,09IN1416,17,281.382,4.472565125,2.58719508,1330.406235,0.850893128,3196.374376,964.7144209,3814.259781,36.1673002,6.336776068,16.38381567,0.001108098,0.076698383,1.054041506,17.23744465,0.013519704,1.058346335,2.653756709,0.100406406,0.258762154,0.027341408
73,66,5026,74,3914,7,13,1,1,74,NA,NC336,Z027E0207,09IN5026,27,266.079,3.389522885,0.892013766,1240.893969,1.237342816,3365.462462,1231.739508,4433.528634,42.7247986,5.501144368,17.70060964,0.00106884,0.058265442,0.946095235,15.66816311,0.017013707,0.998877457,3.068963304,0.059924956,0.196666961,0.027338428
25,58,4966,57,1329,3,5,1,1,57,NA,SC55,Z027E0244,09IN4966,27,217.466,5.246527622,2.333118115,1366.462351,0.691930204,3130.637657,1183.869812,4113.345127,56.04538563,6.169352594,19.23623669,0.000636663,0.20534264,0.950210047,20.89276276,0.013631192,1.065391349,2.875958038,0.123136443,0.273920526,0.027328996
32,55,5118,60,1653,3,6,2,8,381,NA,4226,Z027E0001,09IN5118,27,153.508,4.139131624,6.095294658,1351.040866,1.007933833,3884.075353,1537.812689,4834.41674,67.08990611,8.679414941,20.52298193,0.001561222,0.338060246,4.482979423,28.82406035,0.019859395,1.344155798,1.17139964,0.258621636,0.265730992,0.027323279
66,274,5133,305,3503,6,11,6,6,305,NA,Ki2021,Z027E0149,09IN5133,27,233.918,4.522635643,1.645762191,1639.457135,0.802734159,4422.910739,1315.664344,6076.796316,75.41461005,5.764141092,25.13688429,0.001138634,0.116101877,1.323101575,32.01115145,0.014194941,1.311544771,2.720329752,0.070013053,0.2597414,0.027307131
65,199,1425,222,3420,6,11,5,5,222,MO003,IBM,Z017E0095,09IN1425,17,388.628,4.183735066,0.809081177,1231.003939,0.552238858,3360.031242,1176.291116,3620.091194,25.7579904,5.632917774,19.10801919,0.000876232,0.17621316,1.273952922,18.85531019,0.012910327,1.83987568,1.330843366,0.037919692,0.475578072,0.02728859
47,263,1470,283,2518,4,8,5,11,604,MO266,IBM,Z017E0052,09IN1470,17,213.146,4.370441039,4.254686594,1368.432997,0.771948481,3306.640858,1117.955871,4130.081119,71.55817863,5.659105855,19.51189744,0.001183272,0.11261261,1.434900925,15.96018869,0.018325997,1.205628111,2.369827254,0.137373192,0.487632093,0.027279024
43,72,1476,80,2315,4,8,1,7,401,MO325,IBM,Z017E0073,09IN1476,17,274.758,4.580113338,2.800461687,1579.35518,0.691781883,2951.926039,1036.567244,3680.709275,32.30898334,4.590076207,21.06498016,0.0013542,0.101913144,1.957140975,23.62623424,0.015052003,3.900136036,1.6066041,0.077911341,0.831058956,0.027247755
64,173,1465,196,3394,6,11,4,4,196,MO041,IBM,Z017E0098,09IN1465,17,296.121,3.804493946,1.035649694,1366.658802,0.650667196,3372.600146,1047.405568,3746.782453,39.62046518,4.531068043,18.75805265,0.001022923,0.148390627,1.527756544,18.05248043,0.011323817,2.142143582,1.680071912,0.043719339,0.281218076,0.027228995
2,12,4917,2,2,1,1,2,2,2,NA,F44,Z027E0118,09IN4917,27,177.021,4.557484362,4.733460946,1392.511901,1.329996351,4526.817945,1202.450352,3671.017616,88.63011298,8.846329122,23.10819326,0.001515326,0.158877977,2.659205396,31.30308819,0.019616457,0.729490642,1.688890522,0.305001815,0.128108919,0.027223679
30,266,4975,296,1568,3,5,6,6,296,NA,EP1,Z027E0116,09IN4975,27,213.279,4.334973735,5.602024168,1698.911322,1.183293344,5032.049364,1338.755703,5234.483072,162.7374763,11.17825469,30.39073872,0.001976258,0.819359247,7.085003474,33.45378157,0.008079023,1.483912007,1.572209006,0.57897634,0.243905499,0.027223341
38,9,1419,5,1919,4,7,2,2,5,MO102,IBM,Z017E0115,09IN1419,17,447.952,4.238108612,2.39209434,1279.434509,0.522191327,2925.410711,928.9472122,3808.888558,30.56368401,4.968340076,17.41258716,0.002395552,0.187844599,1.237818484,16.54178946,0.009234991,0.734545311,1.858692259,0.053648507,0.227691771,0.02720593
21,158,5030,176,1127,2,4,3,9,497,NA,CM7,Z027E0066,09IN5030,27,301.456,3.376081436,1.569087021,1499.416844,0.464686228,4078.542276,1155.255377,4409.313713,46.00506007,5.50595899,24.66060563,0.001160453,0.283505669,3.199928316,21.45093561,0.015315541,0.9331026,1.477204143,0.160130197,0.385704067,0.027182655
11,229,4961,267,587,1,2,5,11,587,NA,B73,Z027E0040,09IN4961,27,193.492,5.256826711,6.474760229,1046.888704,0.950714755,2744.600605,1083.566221,4366.261204,86.28162848,5.106661029,17.40806179,0.000759275,0.225706862,2.292447911,19.33198374,0.017181627,1.206924371,2.121470231,0.384858907,0.179307506,0.02716895
57,132,4844,135,3012,5,10,3,9,456,NA,CML103,Z027E0068,09IN4844,27,300.6,3.793872041,1.498629775,1422.250457,0.400026147,3392.981691,1064.921987,3899.974913,100.3941468,6.343575296,23.29558508,0.001044081,0.212700652,1.966439756,27.20422756,0.013758334,1.429172756,2.502046502,0.147122972,0.107826621,0.027105313
55,65,5038,73,2950,5,10,1,7,394,NA,A214N,Z027E0006,09IN5038,27,278.825,5.249814296,2.628117567,1333.452042,0.597348421,3386.028585,1181.377438,4494.361714,39.69681399,5.698447112,17.17204941,0.000806367,0.110788465,1.868826783,17.82280993,0.014686842,1.059269759,2.669608374,0.076514802,0.124605242,0.027079461
51,123,4859,145,2701,5,9,3,3,145,NA,Ia5125,Z027E0136,09IN4859,27,122.509,6.147320627,8.309856521,1302.49937,1.533434158,4175.023914,1209.930756,6145.642395,89.4322176,7.638485876,20.82368933,0.00169377,0.609683878,4.309477804,23.68216695,0.030971989,1.421484849,1.511889431,0.211460662,0.169662124,0.027068332
40,173,5089,196,2110,4,7,4,4,196,NA,Ki3,Z027E0151,09IN5089,27,256.509,4.027439682,3.158167172,1486.609674,1.041938735,3592.613791,978.553482,4209.839578,76.18857421,7.389136711,17.62057829,0.001313548,0.130425737,2.820729914,27.2077742,0.015585826,0.959727969,1.816920472,0.123294239,0.125246342,0.02702908
85,30,1482,35,4517,8,15,1,1,35,MO023,IBM,Z017E0013,09IN1482,17,446.616,5.151230003,0.88339338,1277.189014,0.327739803,2928.842451,1071.267666,4447.951134,40.42383826,6.940834735,24.33362307,0.000874918,0.101367031,2.546758238,25.07679365,0.007910953,0.608021149,2.154016031,0.041400216,0.242033995,0.027009901
40,148,4999,170,2084,4,7,4,4,170,NA,CML91,Z027E0104,09IN4999,27,249.615,4.068398146,6.128459234,1597.888736,0.656023273,3765.408515,1232.471875,4150.765169,72.34249344,6.362904535,20.30139616,0.001273536,0.158065275,1.635082738,23.47729331,0.014469319,1.450268698,1.93092698,0.145027977,0.113018279,0.02699965
42,279,4888,318,2232,4,7,6,6,318,NA,B84,Z027E0046,09IN4888,27,261.769,6.396008729,3.602047961,1228.384997,1.001975124,3509.742204,1306.370589,4116.253684,55.63886858,7.26716348,19.78222091,0.00114615,0.314765159,0.906320972,26.90648214,0.016048311,1.104924399,1.848342934,0.103173031,0.284077132,0.026975767
44,10,1389,4,2239,4,8,2,8,325,NA,Mo17,Z027E0282,09IN1389,27,370.73,5.974017556,3.148466518,1277.295631,0.944556521,3073.92284,1056.211223,3883.404258,33.4146656,6.048171335,21.93118834,0.003174481,0.079765986,2.44895659,20.89514923,0.011057155,3.025294019,1.631067574,0.056368548,0.428531776,0.026890352
85,62,4852,69,4551,8,15,1,1,69,NA,B73,Z027E0040,09IN4852,27,192.014,4.908126073,1.275176589,1472.913833,0.51137441,3795.74601,1400.822119,3998.76032,25.74869561,5.464653227,26.44247055,0.001031324,0.37968428,2.334994007,40.33544308,0.013952386,1.391962927,2.150677044,0.035116844,0.234413937,0.026871551
54,280,1461,317,2873,5,9,6,6,317,MO345,IBM,Z017E0079,09IN1461,17,272.697,4.090842537,3.864847308,1268.273371,0.648335076,3214.319463,918.4920384,4018.903399,52.61044316,5.157360876,19.49256029,0.001188757,0.085849658,2.13627314,17.6968203,0.013379385,2.063654681,2.711874716,0.084882603,0.396716116,0.026847818
81,163,1440,182,4343,7,14,3,9,503,MO001,IBM,Z017E0001,09IN1440,17,317.721,3.651992318,0.829207069,1438.859311,0.682791022,2504.326882,992.145959,3485.619303,30.87089177,4.618902547,18.083921,0.001308324,0.169832313,1.517932107,20.95290152,0.012667987,2.38992258,2.271953069,0.03993538,0.192278285,0.026836095
25,7,1420,7,1279,3,5,1,1,7,MO007,IBM,Z017E0003,09IN1420,17,397.556,3.358945537,4.285029506,1261.742484,0.63084071,3886.460074,1051.630107,4761.122742,50.34701948,4.953048695,18.63532681,0.000583975,0.2320847,1.671942564,22.07891327,0.023162215,0.806617722,2.724243701,0.091594817,0.328356645,0.026812867
73,58,4976,57,3897,7,13,1,1,57,NA,CML218,Z027E0075,09IN4976,27,196.554,4.21985329,1.382073068,1446.727238,0.544290197,3356.182893,1281.013875,3929.189196,60.37859823,6.046421398,26.68559276,0.001833407,0.184442408,0.862326011,21.1501003,0.019623669,1.601220564,2.29661086,0.061673638,0.237773807,0.026775009
43,57,5028,58,2293,4,8,1,7,379,NA,CI3A,Z027E0058,09IN5028,27,142.532,3.038351998,6.995504079,1342.137603,1.083747832,3543.952542,1406.508136,4901.448775,113.6109081,4.669072859,24.03191325,0.001491654,0.238228584,2.494178813,22.84091564,0.026426631,2.24125422,3.389586499,0.22732255,0.481034743,0.026774786
81,155,1365,163,4324,7,14,3,9,484,MO163,IBM,Z017E0134,09IN1365,17,340.663,3.606146414,0.683392854,1072.558111,0.514931245,2065.980788,1061.411211,3775.456503,28.70051976,4.908255977,17.44356602,0.001146871,0.069568424,0.821081481,19.3473347,0.011659651,1.285618083,3.957120202,0.051714753,0.324506585,0.026770143
6,216,1457,228,228,1,1,6,6,228,MO379,IBM,Z017E0091,09IN1457,17,384.432,3.639743938,1.38034861,1113.413583,0.439385812,2667.581964,996.5296173,3447.399868,58.76792382,3.967214671,21.42954129,0.000921273,0.206294075,1.262581916,22.33527236,0.010435479,1.178950987,1.15027991,0.265975881,0.154796525,0.02670194
44,12,4917,2,2237,4,8,2,8,323,NA,F44,Z027E0118,09IN4917,27,197.998,4.137220586,3.553436367,1509.084798,0.753643891,4049.870123,1223.299063,4038.328742,72.07827796,10.70400671,22.65741571,0.001238698,0.223740339,2.630611359,31.74926326,0.019738329,1.223516221,1.621781288,0.157776326,0.136402761,0.026631048
74,73,1414,94,3934,7,13,2,2,94,MO361,IBM,Z017E0194,09IN1414,17,437.338,3.888021469,0.602002256,1357.006948,0.51533977,3785.673217,1125.287233,3601.644628,34.90526978,5.954246771,21.79454893,0.000923855,0.22022661,1.111181365,17.91351087,0.009757228,1.779500021,2.241352003,0.039792143,0.265314717,0.026630064
29,263,5104,283,1555,3,5,5,5,283,NA,CML332,Z027E0094,09IN5104,27,166.498,5.205256947,5.759528397,1209.315168,1.089063986,3461.409224,947.3508265,4474.288766,155.3115077,5.417445421,23.45718212,0.001277525,0.160251471,1.655322959,24.59468633,0.011103336,1.894504412,1.710982657,0.541420187,0.348375475,0.026573878
67,29,4854,36,3555,6,12,1,7,357,NA,Va99,Z027E0270,09IN4854,27,192.766,4.293218721,1.605604617,1491.125226,0.960820967,3119.581297,1038.563393,3476.594462,136.1498397,5.819504123,13.7916241,0.001265537,0.108531943,3.135040356,19.55150277,0.009841621,1.072824132,2.311650596,0.245947389,0.337282584,0.026565676
79,36,4933,28,4189,7,14,1,7,349,NA,VA102,Z027E0262,09IN4933,27,333.853,3.587673943,0.753742004,1613.797642,0.491502141,3631.607966,1169.555276,3248.082043,36.72443757,5.141894752,22.8595817,0.001212396,0.586721065,2.682980357,21.26128326,0.012402095,1.536773441,1.68844652,0.054234764,0.226766105,0.026556075
78,275,4868,306,4146,7,13,6,6,306,NA,NC310,Z027E0199,09IN4868,27,220.136,4.424373334,1.001024702,1326.136529,1.036334817,3552.632467,1128.964199,3796.44771,42.74437226,10.37985315,22.75953186,0.001381469,0.225552376,2.090853868,25.76394761,0.017551705,1.399521653,2.449531864,0.059478188,0.117781137,0.026478966
38,53,4914,63,1977,4,7,2,2,63,NA,Ki43,Z027E0152,09IN4914,27,188.664,4.735378735,5.288922874,1661.377251,1.540326921,3499.877008,1408.179846,5633.227106,94.46034011,7.915568164,18.00427151,0.001214317,0.088582591,2.569526216,20.54521624,0.021176372,0.987077603,4.737132289,0.144480023,0.175276144,0.02646868
23,193,1353,215,1166,2,4,5,11,536,MO030,IBM,Z017E0019,09IN1353,17,272.274,5.719342752,3.54447392,1316.554731,0.672010237,3086.842024,1144.18675,4713.847696,47.52478684,6.361908674,19.85403644,0.001564504,0.160744962,1.904576702,26.96179246,0.009124813,2.56798367,2.251515622,0.111823794,0.440075245,0.026451563
45,98,4940,119,2354,4,8,3,9,440,NA,K148,Z027E0143,09IN4940,27,211.992,3.964569694,5.953452207,1521.110102,0.794075256,3653.214272,1248.487766,3222.649471,66.7527337,7.930967384,20.34228007,0.001103266,0.451139809,1.410475457,27.03111392,0.019217847,0.941819526,1.087292634,0.161951988,0.205334768,0.026388463
81,191,5106,203,4364,7,14,3,9,524,NA,CI90C,Z027E0061,09IN5106,27,165.298,3.661928906,1.627563699,1289.872074,0.918045913,3183.59312,1155.868678,3752.981873,63.1228584,6.332110459,18.53051069,0.001911124,0.16900234,1.802024906,21.21364914,0.023206329,1.859439726,1.365952728,0.054702185,0.404572717,0.026372602
17,250,1509,278,908,2,3,5,5,278,MO046,IBM,Z017E0030,09IN1509,17,262.704,4.179335793,4.210516101,1380.892079,0.691861188,3534.488535,991.5306267,3513.297753,28.53187242,4.348306699,27.35602771,0.000883004,0.064502048,1.399555424,18.53970144,0.008851854,1.847286226,1.91252337,0.076868972,0.342982576,0.026345266
32,21,5005,24,1617,3,6,2,8,345,NA,Pa91,Z027E0235,09IN5005,27,280.294,4.117482121,1.537477184,1713.694439,0.448567129,3745.659031,1355.015302,3765.567178,96.80384627,9.617698385,22.78083608,0.001401566,0.238956969,2.185627762,28.3201755,0.01121168,1.783955779,2.879398321,0.193374265,0.24674428,0.026341042
55,5,4981,9,2886,5,10,1,7,330,NA,R177,Z027E0238,09IN4981,27,357.938,3.998409717,2.616331073,1372.076017,0.291529599,4201.13831,1284.599037,4829.84336,38.30964638,8.541153645,24.41483773,0.000808905,0.455443636,2.985276727,23.33718933,0.011388617,1.178102999,2.599354804,0.06977301,0.263725102,0.026338216
45,102,1518,115,2350,4,8,3,9,436,MO067,IBM,Z017E0043,09IN1518,17,426.232,3.72378834,1.638792447,1288.597603,0.383354388,2861.447969,1121.62643,5146.537925,46.54210975,5.327661361,19.83375565,0.000742019,0.244270735,1.466262176,21.89347035,0.008912381,4.2850667,3.682506395,0.0552517,0.375925494,0.026318937
41,219,1540,244,2158,4,7,5,5,244,MO323,IBM,Z017E0072,09IN1540,17,304.657,5.24773055,1.898353223,1489.838713,0.913532602,3084.1719,940.7021322,4045.789853,63.29930963,5.877182809,21.64085953,0.001299931,0.099975986,1.492857519,19.12621989,0.013402244,1.7861844,2.593736368,0.18008647,0.202665036,0.026289807
48,280,1511,317,2552,4,8,6,12,638,MO384,IBM,Z017E0094,09IN1511,17,309.058,4.863595178,3.24004972,1419.606708,0.351437566,3111.101473,1116.240392,3874.642668,59.81856797,5.163148648,20.19794434,0.001020871,0.329104625,1.14835586,25.7666291,0.011723591,7.667210309,3.111032687,0.117004459,0.204813495,0.026287566
24,271,5133,302,1253,2,4,6,12,623,NA,Ki2021,Z027E0149,09IN5133,27,211.018,4.38877697,4.751154928,1789.294413,0.745592567,4350.292539,1364.599322,6524.772671,91.52057814,5.869602823,26.18854096,0.000935988,0.11623589,1.263509848,33.35658113,0.003898176,1.425327499,3.007335835,0.13196684,0.269217666,0.02628693
55,96,5038,107,2984,5,10,1,7,428,NA,A214N,Z027E0006,09IN5038,27,248.302,5.821040335,3.104238346,1276.45625,0.748756185,3610.807534,1244.046524,5206.907539,37.10891998,6.264577641,15.72379442,0.000882039,0.118638583,3.023802156,24.14488361,0.015201777,1.278862381,3.640304214,0.072287361,0.162401957,0.026272119
66,238,5142,257,3455,6,11,6,6,257,NA,B109,Z027E0029,09IN5142,27,224.051,4.575884205,1.618282887,1141.068666,0.693096552,3131.713104,1349.470652,4252.464019,29.51569292,3.753631158,20.41970978,0.001033411,0.353437303,1.115649813,21.75141383,0.016151851,1.306878676,1.544032329,0.059885058,0.184040684,0.026265238
42,239,1391,256,2170,4,7,6,6,256,MO012,IBM,Z017E0006,09IN1391,17,228.842,4.132650678,3.529553408,1132.378579,1.422077793,2916.926084,933.6196436,4168.493804,88.64321984,3.722854919,20.10689391,0.002245655,0.23900439,2.22578326,19.94616255,0.016494081,1.343758798,2.17569093,0.294451022,0.488756475,0.026232223
67,33,5072,32,3551,6,12,1,7,353,NA,CO125,Z027E0108,09IN5072,27,112.517,3.265169948,2.21718905,1609.466735,1.470543219,4480.156872,1202.49753,4268.1133,101.4060311,5.142284069,20.88080503,0.001936546,0.154054853,3.013065956,20.6658193,0.011847822,1.461318761,1.007041051,0.146959873,0.349907944,0.026198392
74,54,4942,62,3902,7,13,2,2,62,NA,NC356,Z027E0217,09IN4942,27,309.848,3.053340047,0.865791705,1326.778222,0.45878586,3909.117825,1235.728778,4388.423568,31.27721728,7.819502945,20.28765346,0.001171706,0.521935546,1.70216071,24.04557867,0.012861019,0.918431921,1.916737341,0.031580536,0.090368275,0.026194582
85,36,1459,28,4510,8,15,1,1,28,MO114,IBM,Z017E0118,09IN1459,17,310,5.020628829,2.033942603,1151.116151,0.528700474,2372.268141,994.52731,3629.661547,19.56858967,4.043492501,23.47359249,0.001594009,0.331353882,1.477690973,20.41702694,0.010835839,0.865656813,1.088636036,0.0275532,0.259333494,0.026172861
45,162,1330,180,2415,4,8,3,9,501,NA,Mo17,Z027E0282,09IN1330,27,334.347,3.557565907,1.991121172,1340.163719,0.519794128,2958.887242,945.2902312,3729.218944,54.12987321,5.925008856,21.09290739,0.001670975,0.063220744,2.437894921,20.65339426,0.011627787,1.712927898,3.521287464,0.117653358,0.627055425,0.026160212
37,39,4974,44,1958,4,7,1,1,44,NA,N6,Z027E0178,09IN4974,27,298,4.137299653,2.795253147,1540.745881,0.64536063,2990.277882,1008.620681,3752.339115,42.32528727,9.942350009,20.02669361,0.000910063,0.077363714,2.013039047,20.99636247,0.013812681,0.829368878,1.721096258,0.07608464,0.152361996,0.026117528
